"Species","genus","family","order","group","Ks","Kl","P50","MinWP_md","HSM","Hv","MAT","TMean_Warmest","TMean_Coldest","AP","Prec_Wettest","Prec_Driest","Prec_Seasonality","Prec_WetQ","Prec_DryQ","Prec_WarmQ","Prec_ColdQ","Diurnal_TRange","Isotermality","TSeasonality","TMax.Warmest","TMin.Coldest","TRange","TMean_Wettest","TMean_Driest","srad","sradMin","tmax","tmin","vapr","windMax","wind","ABDRock","AWCtS_60cm_1km_ll","clay_60cm","ph_60cm","sand_60cm","SWC_200cm","silt_60cm","AI","VPDMax","PC1","PC2","PC3"
"Irvingia malayana","Irvingia","Irvingiaceae","Malpighiales","Angiosperms",NA,NA,NA,NA,NA,NA,25.6715277758512,27.126515157295,23.7351010929454,2189,362.833333333333,64.6212121212121,62.6557568781304,962.893939393939,224.848484848485,628.075757575758,406.015151515152,8.63497466029543,69.4217945445668,139.140686497544,32.0590908166134,18.5939394560727,13.4651513822151,26.1237373930035,24.1997474901604,17714.9001390862,15468.1666666667,29.9890150301384,21.3540404204166,2.59468433170608,1.91212120561889,1.50833333261085,191.378787878788,46.6363636363636,36.4848484848485,5.29242424242424,39.1212121212121,24.9848484848485,24.7424242424242,1361.91666666667,2.17923315353802,2.76825442818562,-1.06426069503464,-0.0885892103226031
"Iryanthera hostmannii","Iryanthera","Myristicaceae","Magnoliales","Angiosperms",NA,NA,NA,NA,NA,1.7450393382822,25.8005054307407,26.431706161894,25.1175049042561,2832.52958579882,372.766272189349,115.121301775148,39.8958683408929,1026.18343195266,393.730769230769,513.698224852071,814.218934911243,9.25214494191683,82.2888500055618,54.0927848364474,31.6890531686636,20.3860946773777,11.3029584884644,25.5109467365333,26.1172584499833,15266.7374664848,13234.5118343195,30.4265779743533,21.1744329026465,2.71017505519489,1.47455621576874,1.23424555863854,198.532544378698,42.7721893491124,36.4230769230769,4.93195266272189,42.4644970414201,22.5355029585799,21.4763313609467,2099.0275147929,1.91596635335444,3.85771757364577,-0.179051423591301,0.146909809116507
"Iryanthera juruensis","Iryanthera","Myristicaceae","Magnoliales","Angiosperms",NA,NA,NA,NA,NA,1.10632393409652,25.5871787875724,26.2134636553972,24.7885847171592,2500.82122905028,330.898324022346,95.2659217877095,44.0064296429384,930.275977653631,321.294972067039,559.988826815642,576.941899441341,9.97417130017414,80.0805907265434,59.9653732811272,31.8192178363907,19.2039106763275,12.6153071728499,25.5536685187057,25.3214152655788,14410.859981669,12372.5195530726,30.5742644283359,20.6000930808776,2.65051583164897,1.43519552872834,1.22992551533204,197.757918552036,42.3461538461538,36.5984162895928,4.94683257918552,39.8359728506787,22.8461538461538,23.920814479638,1903.15027932961,2.04929003754795,3.55883982084491,-0.208689469189073,0.515068938327709
"Iryanthera laevis","Iryanthera","Myristicaceae","Magnoliales","Angiosperms",NA,NA,NA,NA,NA,1.55526004094079,26.0180949599473,26.7432560011284,25.2158934615322,2576.76288659794,342.920103092784,87.1314432989691,43.9273204361041,966.840206185567,310.087628865979,494.801546391753,681.237113402062,9.65010739478868,79.6567309664697,62.9734782091121,32.2610823198692,20.0371134084525,12.2239689138747,25.832259519813,26.0066150119624,14701.8571852851,12701.5231958763,30.8431486739326,21.1930412144698,2.70871993423123,1.36082473090015,1.14490980293947,199.259162303665,41.9267015706806,36.1806282722513,4.90366492146597,40.2094240837696,22.5549738219895,23.9109947643979,1918.64304123711,2.01559963851614,3.5381894838285,-0.321107081061597,0.535135897314639
"Iryanthera macrophylla","Iryanthera","Myristicaceae","Magnoliales","Angiosperms",NA,NA,NA,NA,NA,2.34308780311502,25.9083332262541,26.4092730902191,25.3030074413558,2639.65413533835,317.706766917293,122.616541353383,32.4130727868331,888.18045112782,413.187969924812,602.285714285714,581.022556390977,9.45827063940521,82.9921240555613,45.8537200985098,31.6315788613226,20.1917293233083,11.4398495380143,25.8295739539584,25.7234335304203,13986.5927734375,12081.7142857143,30.6374686104911,21.1791979567449,2.76750001244079,1.18120299649418,1.00551378906221,198.259541984733,42.8702290076336,34.2900763358779,4.83435114503817,41.1908396946565,22.8702290076336,24.8778625954198,2115.03834586466,1.97416422725844,3.9472018517925,0.141278015119772,0.517614068387383
"Iryanthera paraensis","Iryanthera","Myristicaceae","Magnoliales","Angiosperms",NA,NA,NA,NA,NA,0.78351394333931,25.849222371276,26.395011693659,25.2411971428025,2635.47887323944,339.795774647887,110.926056338028,39.3378247845341,955.021126760563,370.214788732394,548.827464788732,666.496478873239,9.65836271937464,82.7479609905834,48.0325608186319,31.7978872648427,20.0683098578117,11.729577407031,25.6623826564198,25.8413732018269,14452.9079245984,12415.5915492958,30.6784037469139,21.0200410728723,2.72641139089222,1.32535210944397,1.12089201786988,198.099644128114,42.6832740213523,36.8398576512456,4.86192170818505,39.7864768683274,23.017793594306,23.7010676156584,2034.44683098592,2.01075221808427,3.92652790488632,-0.14029655431177,0.425811235784172
"Iryanthera sagotiana","Iryanthera","Myristicaceae","Magnoliales","Angiosperms",NA,NA,NA,NA,NA,NA,25.7441571334313,26.4580457840843,25.1095784505208,2413.28735632184,369.862068965517,62.2413793103448,53.7277917094614,1001.68965517241,232.586206896552,274.965517241379,752.48275862069,8.93314179606821,78.6219772689644,54.8608586541538,31.9896550671808,20.6045975739929,11.3850574931879,25.4978927305375,26.2812259498684,16908.6292317708,13930.3563218391,30.2107278889623,21.2775861586647,2.72399424684459,1.7977011272277,1.49961686271361,199.264367816092,42.1264367816092,43.1264367816092,4.89655172413793,37.816091954023,23.3448275862069,19.4712643678161,1585.03333333333,2.19096954630206,3.26868457099084,-1.40016989188646,0.00327887891352169
"Isoberlinia angolensis","Isoberlinia","Leguminosae","Fabales","Angiosperms",1.33,NA,-1.95,NA,NA,NA,20.0675063391989,21.8600775696511,17.6067182777464,1061.37209302326,217.271317829457,0.813953488372093,99.6730993108232,597.116279069767,5.73643410852713,267.658914728682,12.5581395348837,11.4441860664723,62.0984691945157,175.244874466297,28.8511629178542,10.2945736027503,18.5565891857295,20.9257104415302,17.7679585375527,17016.8004557292,13960.4573643411,25.7895995591038,14.3454133706499,1.61414082937462,3.57751939463061,2.60419896406721,195.984251968504,41.2834645669291,34.9370078740157,5.57165354330709,53.8740157480315,19.5748031496063,11.503937007874,629.526356589147,2.47575195878524,-1.35161115560529,-1.69387587818568,-0.044264063020718
"Isonandra lanceolata","Isonandra","Sapotaceae","Ericales","Angiosperms",NA,NA,-0.48,NA,NA,NA,24.6956522723903,26.2021737306014,23.1362317956012,2939.30434782609,423.913043478261,135.391304347826,44.1479217280512,1125.82608695652,451.608695652174,623.695652173913,889.04347826087,8.23985504067462,78.3327015586521,123.182993598606,30.9304350148077,18.9347824013751,11.9956526548966,25.0702899435292,23.8637681629347,16915.8186565897,14388.9130434783,28.8155794143677,20.5757244566213,2.57184781069341,2.27826085816259,1.72282609213953,191.869565217391,47.5217391304348,36.4782608695652,5.37391304347826,40.9565217391304,24.4782608695652,22.7391304347826,1911.40869565217,1.78277684699095,3.60697321219616,0.0295754273155103,-0.478775682868439
"Isopogon anemonifolius","Isopogon","Proteaceae","Proteales","Angiosperms",NA,NA,NA,NA,NA,9.53000000793643,15.5863135572883,20.3778637330514,10.3824556691898,1131.81134636265,139.223941368078,54.7231270358306,28.3511849627562,389.701954397394,189.124049945711,340.920466883822,219.952497285559,9.65658026059986,47.036408466832,402.852465477363,25.4751628421158,4.97570575289752,20.4994571260728,19.9793702577535,11.1634500574211,16792.9208178525,8532.60993485342,20.4146037130221,10.7580234379256,1.30181686243651,4.04215526444904,3.47229686693312,155.870360408822,41.7095212479828,30.0701990317375,5.77178590640129,53.4696073157612,20.3668639053254,16.8708983324368,766.181351791531,1.54336493110812,-1.67334462246078,0.702871245134949,-1.47342966456941
"Isopogon axillaris","Isopogon","Proteaceae","Proteales","Angiosperms",0.644324925,0.000435433,NA,-3.85,NA,6.757968494,15.8613358245176,20.1073529299568,11.9578431634342,837.411764705882,139.220588235294,19.8970588235294,58.7278597775628,377.544117647059,66.7205882352941,75.4558823529412,373.529411764706,10.2991421222687,53.8711973078111,336.106328178855,26.5882350977729,7.37794118769029,19.2102938820334,12.1240196087781,19.6411764200996,18391.772087546,8656.30882352941,21.0109067524181,10.711764756371,1.30056372635505,6.05735295660356,4.91997550515568,196.450704225352,43.0422535211268,29.2253521126761,6.29014084507042,61.5211267605634,17.4929577464789,9.57746478873239,544.498529411765,1.98057741876598,-3.61682502910748,-0.700846740640872,-1.16588356859686
"Isopogon gardneri","Isopogon","Proteaceae","Proteales","Angiosperms",0.538507406,0.000107056,-3.75,-5.67,-1.92,1.988013513,16.3640278498332,22.3230555852254,10.5366667111715,354.716666666667,50.45,12.2666666666667,44.7254687627157,143.633333333333,49.3333333333333,50.4,143.4,13.3044443766276,50.767917060852,486.283849080404,31.1833333015442,4.97000002066294,26.2133333206177,10.7777777989705,21.4233333587646,19102.7208984375,9189.36666666667,23.016249815623,9.71180558204651,1.04808334708214,4.30666667620341,3.48958332935969,180.25,38.5833333333333,29.3333333333333,7.365,62.9666666666667,16.9666666666667,8.08333333333333,179.161666666667,3.44346785974506,-5.18050495567852,-2.54386528966097,-0.7041021863122
"Itea chinensis","Itea","Iteaceae","Saxifragales","Angiosperms",0.45,0.00014,-2.54,NA,NA,3.11111111525926,18.3510125329561,25.44400310962,10.2201713039496,1725.93457943925,305.252336448598,37.4018691588785,67.2478907397974,824.303738317757,136.467289719626,721.03738317757,170.163551401869,8.16534266516427,33.060408253536,624.819966824255,30.0934579260995,4.91869157890432,25.1747664068347,23.152725879277,11.9462616594038,14450.9789993429,10114.6261682243,22.4336837920073,14.2683410800506,1.74825155289374,2.4130840969977,1.97204049502578,192.668224299065,42.0327102803738,28.2990654205607,5.84579439252336,36.803738317757,21.5747663551402,35.303738317757,1356.17663551402,1.6494630115466,0.561289641465098,1.19108265630178,1.24339674543048
"Itea yunnanensis","Itea","Iteaceae","Saxifragales","Angiosperms",0.29,8.5e-05,NA,NA,NA,2.63157894736842,14.7536904811859,20.540238067082,7.74642860548837,1107.94285714286,216.885714285714,12.8857142857143,80.1724975585937,591.171428571429,48.2,583.957142857143,56.0714285714286,10.218333373751,42.2571234839303,525.653864833287,25.2600000926426,1.0071428563978,24.2528571810041,20.4245237622942,8.13690476523978,14188.2512137277,10497.5714285714,19.8628571101597,9.64452385987554,1.28670237234661,2.36999998944146,1.75630951098033,196.8,42.7428571428571,30.6714285714286,6.35857142857143,33.2714285714286,22.7142857142857,36.2428571428571,911.964285714286,1.23481280085814,-0.450673023852258,1.14511481722864,1.67817494370716
