"rowname","B1","B2","S9","H4","sex","species","body_region","L","a","b","C","h","carotenoid","indiv_rep"
"Struthio_camelus_c.Male.throat",37.07489,0.0924560847880299,0.307219419924338,1.0232678721776,"male","Struthio_camelus","throat",8.80608634148464,1.8556799868262,1.15975820059872,2.18828409886908,32.0044553139751,0,"c"
"Struthio_camelus_c.Male.wing_cov",7.29162,0.0181835910224439,0.271922054915855,0.68594662258768,"male","Struthio_camelus","cov",1.57437360320285,0.4409922084328,0.0696033069364499,0.446451283159683,8.96919865047497,0,"c"
"Struthio_camelus_d.Female.back",29.73578,0.0741540648379052,0.515421950837639,0.563777226601963,"female","Struthio_camelus","back",6.47170945857616,2.38446165479245,1.313090107186,2.72210635588789,28.8409699257968,0,"d"
"Struthio_camelus_d.Female.belly",62.09652,0.154854164588529,0.236147229445889,1.09280062278924,"female","Struthio_camelus","belly",14.219306726829,2.69712962119653,0.271993294587158,2.71080957387938,5.75855114775786,0,"d"
"Struthio_camelus_d.Female.crown",29.51905,0.0736135910224439,0.462450592885375,0.803716830402408,"female","Struthio_camelus","crown",6.79143756093967,2.01063231549226,1.30541503818071,2.39723814628628,32.9938892340717,0,"d"
"Struthio_camelus_d.Female.tail",19.25869,0.0480266583541147,0.534704370179949,0.546040451111929,"female","Struthio_camelus","tail",4.17459638716955,1.65610948142034,0.85370282185443,1.86319808997663,27.2705145134171,0,"d"
"Struthio_camelus_d.Female.throat",32.00406,0.0798106234413965,0.317872711421098,1.12738907798357,"female","Struthio_camelus","throat",7.93440317581875,1.19298992708683,1.22587544392849,1.71055417048321,45.7789128193469,0,"d"
"Struthio_camelus_d.Female.wing_cov",20.82345,0.0519288029925187,0.541720709035884,0.58312805839125,"female","Struthio_camelus","cov",4.57996964526709,1.7867792946176,1.07321403019695,2.0843148999817,30.9907803233444,0,"d"
"Struthio_camelus_e.Female.back",11.54177,0.0287824688279302,0.540858988977575,0.494744041351184,"female","Struthio_camelus","back",2.44642317414682,0.823170241242566,0.328665674136641,0.886357925120003,21.7652530500971,0,"e"
"Struthio_camelus_e.Female.belly",41.25206,0.102872967581047,0.315587792527713,1.05247788406965,"female","Struthio_camelus","belly",9.74437098868447,1.99889027621913,0.921716293744546,2.20116406987702,24.7550883491217,0,"e"
"Struthio_camelus_e.Female.crown",21.88031,0.0545643640897756,0.483080260303688,0.755202236113308,"female","Struthio_camelus","crown",4.97324837111809,1.51373974956792,0.980109375446236,1.80333646812223,32.922067157399,0,"e"
"Struthio_camelus_e.Female.tail",19.90526,0.0496390523690773,0.475024485798237,0.613757696952102,"female","Struthio_camelus","tail",4.31033811236919,1.40047156839962,0.552737291325378,1.50560257940713,21.5381288218925,0,"e"
"Struthio_camelus_e.Female.throat",42.42046,0.105786683291771,0.303009481929366,1.03376775221525,"female","Struthio_camelus","throat",9.99646420231267,1.88852103699816,1.10332771268618,2.18719997914363,30.2946876363039,0,"e"
"Struthio_camelus_e.Female.wing_cov",12.39993,0.0309225187032419,0.518408330234288,0.393301695293149,"female","Struthio_camelus","cov",2.57239870827962,0.916146591666278,0.264685820508759,0.953615835124466,16.114644807193,0,"e"
"Struthio_camelus_f.Female.back",24.29724,0.0605916209476309,0.450639278977154,0.650087746980511,"female","Struthio_camelus","back",5.31475462025977,1.58014114095772,0.771406096603366,1.75838374401722,26.0210795568755,0,"f"
"Struthio_camelus_f.Female.belly",47.69549,0.118941371571072,0.382561059118923,0.991675168571005,"female","Struthio_camelus","belly",11.7645310060451,2.61827955031949,2.91687024215775,3.91963261201948,48.0877972995537,0,"f"
"Struthio_camelus_f.Female.crown",13.40784,0.0334360099750623,0.501381215469613,0.865909570807049,"female","Struthio_camelus","crown",3.25411741683414,0.927359214146772,0.991385573605008,1.35751260311463,46.911186691538,0,"f"
"Struthio_camelus_f.Female.tail",11.37431,0.0283648628428928,0.56208670095518,0.604872227112724,"female","Struthio_camelus","tail",2.5074379275114,0.924444203916908,0.519879110385091,1.06059953590899,29.3520679087502,0,"f"
"Struthio_camelus_f.Female.throat",15.99673,0.0398920947630923,0.411930926216641,1.06147252344937,"female","Struthio_camelus","throat",4.03589782804134,0.715566839714632,0.963766378946629,1.20036725017266,53.4072516743535,0,"f"
"Struthio_camelus_f.Female.wing_cov",15.27322,0.0380878304239401,0.597780859916782,0.455442053204597,"female","Struthio_camelus","cov",3.29057270150571,1.45328605990327,0.999742502282797,1.76395165545427,34.5248057789603,0,"f"
"Sturnella_magna_a.Male.back",13.14802,0.0327880798004988,0.50976778474014,0.583577662696395,"male","Sturnella_magna","back",2.91011669373343,1.08126235208519,0.78000458746097,1.33324245000561,35.8060503314293,0,"a"
"Sturnella_magna_a.Male.belly",87.56939,0.21837753117207,0.930201931518876,0.536983641057058,"male","Sturnella_magna","belly",25.1320927807358,8.99363393789376,37.02819234625,38.1047566563509,76.3480131221854,1,"a"
"Sturnella_magna_a.Male.crown",11.77069,0.0293533416458853,0.320557491289199,0.698400374536081,"male","Sturnella_magna","crown",2.51224126141355,0.612968530079583,0.011580703230929,0.613077916381961,1.08235000220861,0,"a"
"Sturnella_magna_a.Male.tail",12.24705,0.0305412718204489,0.584826132771338,0.439913989461038,"male","Sturnella_magna","tail",2.61478130788794,1.24245049944557,0.763131959707009,1.45809932154803,31.5588777033092,0,"a"
"Sturnella_magna_a.Male.throat",88.59144,0.220926284289277,0.919954040597472,0.543562298994012,"male","Sturnella_magna","throat",25.5476842724949,10.4774470877571,37.2803834861711,38.7247193708712,74.3022734456947,1,"a"
"Sturnella_magna_a.Male.wing_cov",27.44071,0.0684306982543641,0.409315176633116,0.697482689146835,"male","Sturnella_magna","cov",6.04760952669585,1.89990884074731,0.86542768344039,2.08773050904919,24.4897446184414,0,"a"
"Sturnella_magna_b.Male.back",14.60008,0.0364091770573566,0.43980343980344,0.639072698214824,"male","Sturnella_magna","back",3.18004733641531,1.00910373058857,0.438140088113936,1.10011684647598,23.4698764929439,0,"b"
"Sturnella_magna_b.Male.belly",86.89596,0.216698154613466,0.90180299480493,0.549767600196179,"male","Sturnella_magna","belly",24.6701655186034,8.33209724638961,34.588013165161,35.5774436860864,76.4557618057879,1,"b"
"Sturnella_magna_b.Male.crown",16.1464,0.0402653366583541,0.172489082969432,0.286778862795059,"male","Sturnella_magna","crown",3.29074891277342,0.617513122265212,-0.301510695341956,0.687190770874668,333.975313598987,0,"b"
"Sturnella_magna_b.Male.tail",22.42794,0.0559300249376559,0.510287183883412,0.396478483451414,"male","Sturnella_magna","tail",4.70483308777471,1.86146787103367,0.876597960698944,2.05754383175478,25.2165709393886,0,"b"
"Sturnella_magna_b.Male.throat",82.66037,0.206135586034913,0.932318191077613,0.532186966347948,"male","Sturnella_magna","throat",23.8907813722234,10.8667587381529,35.6064768823505,37.2277805065865,73.0283083617195,1,"b"
"Sturnella_magna_b.Male.wing_cov",29.84059,0.0744154364089776,0.468642906100069,0.543332773133608,"male","Sturnella_magna","cov",6.45420729631739,2.40091878972337,1.2425388772197,2.70338933493663,27.3627582616285,0,"b"
"Sturnella_magna_c.Male.back",33.78258,0.0842458354114713,0.602164226607257,0.705252399317061,"male","Sturnella_magna","back",8.21599817985917,3.76224682184595,4.02170896248222,5.50714482535186,46.9091299916257,0,"c"
"Sturnella_magna_c.Male.belly",91.45094,0.228057206982544,0.867932862190813,0.591208587110476,"male","Sturnella_magna","belly",26.157771369353,9.35819467387092,34.8600254264542,36.0942818225699,74.9731993751323,1,"c"
"Sturnella_magna_c.Male.crown",18.44891,0.0460072568578554,0.170015455950541,0.911981357091818,"male","Sturnella_magna","crown",4.10829241287497,0.975779007093419,0.168262722450907,0.990180293911573,9.78383046585128,0,"c"
"Sturnella_magna_c.Male.tail",40.14805,0.100119825436409,0.466592427616926,0.798551091439464,"male","Sturnella_magna","tail",9.43517251309386,3.15279021250878,2.46787379030783,4.00380908248376,38.052370212683,0,"c"
"Sturnella_magna_c.Male.throat",72.07275,0.179732543640898,0.929000641736188,0.568566117656847,"male","Sturnella_magna","throat",21.3224621316015,10.289327048574,31.7382042219271,33.3644100554059,72.0376304851177,1,"c"
"Sturnella_magna_c.Male.wing_cov",29.79769,0.0743084538653367,0.421158414032523,0.696230678496979,"male","Sturnella_magna","cov",6.6616484733783,2.42081121476584,1.26715878598477,2.73240156756551,27.6295330611879,0,"c"
"Sturnella_magna_d.Female.back",14.86261,0.0370638653366584,0.64413300357241,0.542002629208322,"female","Sturnella_magna","back",3.39219817138807,1.66161250666833,1.63652634251621,2.33220380585962,44.564207670297,0,"d"
"Sturnella_magna_d.Female.belly",76.41584,0.19056319201995,0.873618340253816,0.570710628068413,"female","Sturnella_magna","belly",21.4436892676593,6.95031590206299,28.3772894040624,29.2160477316899,76.2377374359243,1,"d"
"Sturnella_magna_d.Female.crown",15.45487,0.0385408229426434,0.336722721939773,0.527014664974364,"female","Sturnella_magna","crown",3.28109085946714,0.918723112971198,0.25520150528191,0.953509290256598,15.5241480838242,0,"d"
"Sturnella_magna_d.Female.tail",13.50227,0.0336714962593516,0.548669585719097,0.485467916301763,"female","Sturnella_magna","tail",2.91753287921463,1.21157580820597,0.786879459868939,1.44467824216798,33.0024257766811,0,"d"
"Sturnella_magna_d.Female.throat",83.53969,0.208328403990025,0.904418486541392,0.566116663620142,"female","Sturnella_magna","throat",24.0184209704769,9.79656268957629,33.8425948310351,35.2320005879371,73.855626727391,1,"d"
"Sturnella_magna_d.Female.wing_cov",13.77052,0.0343404488778055,0.524656155652466,0.667490153479519,"female","Sturnella_magna","cov",3.14154902750285,1.23097688403601,0.917122012121296,1.53506249845028,36.6874346651574,0,"d"
"Sturnella_magna_e.Female.back",13.25357,0.0330512967581047,0.365352348993289,0.808460697298231,"female","Sturnella_magna","back",2.9636274122262,0.822219681299308,0.312136697618648,0.879474003206582,20.7881083162753,0,"e"
"Sturnella_magna_e.Female.belly",71.59521,0.178541670822943,0.881439184625775,0.546929720174669,"female","Sturnella_magna","belly",19.8912836930506,6.62919952522323,26.6035266084751,27.4170369360561,76.0077146986433,0,"e"
"Sturnella_magna_e.Female.crown",11.61755,0.0289714463840399,0.605011053795136,0.499843208546175,"female","Sturnella_magna","crown",2.58240144897598,1.3132488742712,1.08073533292669,1.70076790468621,39.4525988452142,0,"e"
"Sturnella_magna_e.Female.tail",20.14427,0.0502350872817955,0.532349602724177,0.711528309767032,"female","Sturnella_magna","tail",4.68757511169286,1.66228315728822,1.54452134112204,2.26908163541675,42.8969018763906,0,"e"
"Sturnella_magna_e.Female.throat",67.69039,0.168803965087282,0.956391595257659,0.568157602607103,"female","Sturnella_magna","throat",20.3185784700152,9.45820575857986,31.5658454575437,32.9523937767982,73.3199877742104,1,"e"
"Sturnella_magna_e.Female.wing_cov",48.43176,0.120777456359102,0.380540166204986,0.764603111337667,"female","Sturnella_magna","cov",10.8391684204387,3.18853001068847,1.5810186013871,3.55898067527671,26.3743116097232,0,"e"
"Sturnella_magna_f.Female.back",15.24766,0.0380240897755611,0.571303074670571,0.475860866813945,"female","Sturnella_magna","back",3.29921913923212,1.51046932823251,0.990149073133939,1.80607662588252,33.2458078786698,0,"f"
"Sturnella_magna_f.Female.belly",89.59135,0.223419825436409,0.831674069535917,0.604732098302872,"female","Sturnella_magna","belly",24.7991655224078,6.92271347137868,30.083898788018,30.8701300304116,77.0410552680951,1,"f"
"Sturnella_magna_f.Female.crown",16.04142,0.0400035411471322,0.404713114754098,0.497140777004142,"female","Sturnella_magna","crown",3.41073345304085,1.04554286502093,0.434653311830457,1.1322912099285,22.5736439239259,0,"f"
"Sturnella_magna_f.Female.tail",11.08133,0.0276342394014963,0.502564102564103,0.453133888870862,"female","Sturnella_magna","tail",2.34185797602842,0.872570105219517,0.360537561535423,0.944121772760647,22.4499425009253,0,"f"
"Sturnella_magna_f.Female.throat",95.66085,0.238555735660848,0.809292929292929,0.603484639970537,"female","Sturnella_magna","throat",26.2808448068061,6.57588468759462,31.0904762405856,31.7782940431195,78.0574929628407,1,"f"
"Sturnella_magna_f.Female.wing_cov",21.89638,0.0546044389027431,0.487191322409416,0.647759756452942,"female","Sturnella_magna","cov",4.92495676059201,1.81427337018661,1.317129425214,2.24196739149633,35.9789663200972,0,"f"
"Sturnella_militaris_a.Male.back",14.69633,0.0366492019950125,0.3451536643026,0.843381150208002,"male","Sturnella_militaris","back",3.31414668750986,0.832079046476086,0.427869083939159,0.935642823183873,27.2129920984143,0,"a"
"Sturnella_militaris_a.Male.belly",54.60577,0.136173990024938,0.938849456494763,0.0533213055618876,"male","Sturnella_militaris","belly",9.11880830305192,27.4161159869815,11.4229480577652,29.7006255513588,22.6190928229132,0,"a"
"Sturnella_militaris_a.Male.crown",18.02785,0.0449572319201995,0.289446545204538,0.883918694763501,"male","Sturnella_militaris","crown",4.04407090940096,0.930533728909638,0.361844156579028,0.99841084443673,21.248897144137,0,"a"
"Sturnella_militaris_a.Male.tail",13.05831,0.0325643640897756,0.344968268359021,0.397813404576886,"male","Sturnella_militaris","tail",2.64176812646622,0.764491737179213,-0.0298242661037063,0.765073266467934,357.7659163725,0,"a"
"Sturnella_militaris_a.Male.throat",56.60247,0.141153291770574,0.906681778929188,0.055656760252858,"male","Sturnella_militaris","throat",9.94013392723711,26.0724353329787,11.1759456981946,28.3667701094318,23.2023867773684,0,"a"
"Sturnella_militaris_a.Male.wing_cov",46.8523,0.116838653366584,0.892460800458223,0.0323040051687426,"male","Sturnella_militaris","cov",8.28433396490919,20.9418564501961,9.10928355344626,22.8372589957224,23.5080647518876,0,"a"
"Sturnella_militaris_b.Male.back",11.69325,0.0291602244389027,0.242354298903635,0.82489434897414,"male","Sturnella_militaris","back",2.56459575308189,0.585865619956577,0.181884929712994,0.613449796074467,17.2472187376355,0,"b"
"Sturnella_militaris_b.Male.belly",53.2192,0.132716209476309,0.928938180324502,0.0516873042920156,"male","Sturnella_militaris","belly",8.85552114101947,25.9159248403121,10.5502757882695,27.9811272027638,22.1510539668461,0,"b"
"Sturnella_militaris_b.Male.crown",5.13709,0.0128106982543641,-0.478155339805825,1.25998248177533,"male","Sturnella_militaris","crown",1.0861604116391,-0.005600727838867,-0.114258480445328,0.114395666465127,267.193718826371,0,"b"
"Sturnella_militaris_b.Male.tail",16.74802,0.0417656359102244,0.356687898089172,0.518097628767668,"male","Sturnella_militaris","tail",3.48236721328339,0.997884949703598,0.119959145188642,1.00506943509359,6.85482660506916,0,"b"
"Sturnella_militaris_b.Male.throat",58.05872,0.144784837905237,0.933498122355849,0.0345425354435226,"male","Sturnella_militaris","throat",9.53073204373299,28.8172618936512,11.602460553241,31.0652808443252,21.930795253988,0,"b"
"Sturnella_militaris_b.Male.wing_cov",27.20258,0.0678368578553616,0.818897637795276,-0.0206780859203726,"male","Sturnella_militaris","cov",4.93357944324747,9.79092828991043,4.34135580158296,10.7102589592459,23.9127828515742,0,"b"
"Sturnella_militaris_c.Male.back",15.63801,0.0389975311720698,0.408068546947519,0.281229464264884,"male","Sturnella_militaris","back",3.13998029122699,0.990161176908783,0.0863193881692204,0.993916592592806,4.98228431957725,0,"c"
"Sturnella_militaris_c.Male.belly",89.19998,0.222443840399003,0.80506855711678,0.0286865862283264,"male","Sturnella_militaris","belly",16.3581436930527,31.4354115713013,13.0425011762808,34.0336882748607,22.5334826523849,0,"c"
"Sturnella_militaris_c.Male.crown",12.80675,0.0319370324189526,0.420295983086681,0.727639937972842,"male","Sturnella_militaris","crown",2.8256952431658,0.767481517208041,0.438864684294826,0.884098461924436,29.7619765641046,0,"c"
"Sturnella_militaris_c.Male.tail",11.50249,0.0286845137157107,0.552287581699346,0.432689831239995,"male","Sturnella_militaris","tail",2.39870405691547,1.02958144118884,0.529997216282885,1.1579874754539,27.2380323162715,0,"c"
"Sturnella_militaris_c.Male.throat",45.77839,0.114160573566085,0.836948278477173,0.0655919993912449,"male","Sturnella_militaris","throat",8.3586034942469,17.5991278605885,7.28212275134349,19.0462230696528,22.4786700314073,0,"c"
"Sturnella_militaris_c.Male.wing_cov",49.42853,0.123263167082294,0.914500989719686,0.0562696782058292,"male","Sturnella_militaris","cov",8.83348466822976,23.6418768030638,10.5188572882186,25.8763346983524,23.9854674139358,0,"c"
"Sturnella_militaris_d.Female.back",13.01197,0.0324488029925187,0.429961912822683,0.638682817934682,"female","Sturnella_militaris","back",2.85112124052846,0.823504579558626,0.581838514399469,1.00831336864717,35.242715366156,0,"d"
"Sturnella_militaris_d.Female.belly",54.45059,0.135787007481297,0.659389653316934,0.622177921536938,"female","Sturnella_militaris","belly",13.3390414946213,9.06710887937145,8.6344361862416,12.5206210582644,43.5998180402839,0,"d"
"Sturnella_militaris_d.Female.crown",22.36411,0.0557708478802993,0.666482300884956,0.630237188514361,"female","Sturnella_militaris","crown",5.42643041400311,2.5668579617466,3.37318974584466,4.23876973392676,52.7303650374519,0,"d"
